ID,Race number,Race number next,season,round,raceName,date,circuitId_x,circuitName,number,position,positionText,points,driverId,givenName,familyName,dateOfBirth,nationality,constructorId,name_x,nationality.1,results.grid,results.laps,results.status,Circ Count,location,country,lat,lng
17118,23816,979,983,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,2.0,15,15,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,15,65,Collision damage,,Spielburg,Austria,47.2197,14.7647
17119,23817,979,979,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,44.0,16,R,0.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,2,62,Fuel pressure,,Spielburg,Austria,47.2197,14.7647
17126,23818,979,985,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,28.0,17,R,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,19,54,Hydraulics,,Spielburg,Austria,47.2197,14.7647
17132,23819,979,988,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,3.0,18,R,0.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,7,53,Exhaust,,Spielburg,Austria,47.2197,14.7647
17135,23820,979,979,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,77.0,19,R,0.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,1,13,Hydraulics,,Spielburg,Austria,47.2197,14.7647
17140,23821,979,983,2018,9,Austrian Grand Prix,01-07-2018,red_bull_ring,Red Bull Ring,27.0,20,R,0.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,10,11,Engine,,Spielburg,Austria,47.2197,14.7647
19848,23982,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,7.0,1,1,25.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,2,56,Finished,,Austin,USA,30.1328,-97.6411
19854,23983,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,33.0,2,2,18.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,18,56,Finished,,Austin,USA,30.1328,-97.6411
19858,23984,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,44.0,3,3,15.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,1,56,Finished,,Austin,USA,30.1328,-97.6411
19870,23985,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,5.0,4,4,12.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,5,56,Finished,,Austin,USA,30.1328,-97.6411
19875,23986,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,77.0,5,5,10.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,3,56,Finished,,Austin,USA,30.1328,-97.6411
19880,23987,988,826,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,27.0,6,6,8.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,7,56,Finished,,Austin,USA,30.1328,-97.6411
19890,23988,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,55.0,7,7,6.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,11,56,Finished,,Austin,USA,30.1328,-97.6411
19896,23989,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,31.0,8,8,5.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,6,56,Finished,,Austin,USA,30.1328,-97.6411
19900,23990,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,20.0,9,9,2.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,12,56,Finished,,Austin,USA,30.1328,-97.6411
19909,23991,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,11.0,10,10,1.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,10,56,Finished,,Austin,USA,30.1328,-97.6411
19915,23992,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,28.0,11,11,0.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,20,55,+1 Lap,,Austin,USA,30.1328,-97.6411
19921,23993,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,9.0,12,12,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,16,55,+1 Lap,,Austin,USA,30.1328,-97.6411
19933,23994,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,2.0,13,13,0.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,17,55,+1 Lap,,Austin,USA,30.1328,-97.6411
19935,23995,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,10.0,14,14,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,19,55,+1 Lap,,Austin,USA,30.1328,-97.6411
19947,23996,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,35.0,15,15,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,14,55,+1 Lap,,Austin,USA,30.1328,-97.6411
19954,23997,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,18.0,16,16,0.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,15,54,+2 Laps,,Austin,USA,30.1328,-97.6411
19956,23998,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,16.0,17,R,0.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,9,31,Retired,,Austin,USA,30.1328,-97.6411
19967,23999,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,3.0,18,R,0.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,4,8,Retired,,Austin,USA,30.1328,-97.6411
19971,24000,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,8.0,19,R,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,8,2,Retired,,Austin,USA,30.1328,-97.6411
19975,24001,988,988,2018,18,United States Grand Prix,21-10-2018,americas,Circuit of the Americas,14.0,20,R,0.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,13,1,Retired,,Austin,USA,30.1328,-97.6411
19989,23702,974,975,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,44.0,1,1,25.0,hamilton,Lewis,Hamilton,07-01-1985,British,mercedes,Mercedes,German,2,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
19993,23703,974,979,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,7.0,2,2,18.0,raikkonen,Kimi,Räikkönen,17-10-1979,Finnish,ferrari,Ferrari,Italian,6,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
19996,23704,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,11.0,3,3,15.0,perez,Sergio,Pérez,26-01-1990,Mexican,force_india,Force India,Indian,8,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20000,23705,974,975,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,5.0,4,4,12.0,vettel,Sebastian,Vettel,03-07-1987,German,ferrari,Ferrari,Italian,1,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20003,23706,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,55.0,5,5,10.0,sainz,Carlos,Sainz,01-09-1994,Spanish,renault,Renault,French,9,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20005,23707,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,16.0,6,6,8.0,leclerc,Charles,Leclerc,16-10-1997,Monegasque,sauber,Sauber,Swiss,13,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20007,23708,974,985,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,14.0,7,7,6.0,alonso,Fernando,Alonso,29-07-1981,Spanish,mclaren,McLaren,British,12,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20011,23709,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,18.0,8,8,4.0,stroll,Lance,Stroll,29-10-1998,Canadian,williams,Williams,British,10,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20015,23710,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,2.0,9,9,2.0,vandoorne,Stoffel,Vandoorne,26-03-1992,Belgian,mclaren,McLaren,British,16,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20016,23711,974,981,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,28.0,10,10,1.0,brendon_hartley,Brendon,Hartley,10-11-1989,New Zealander,toro_rosso,Toro Rosso,Italian,19,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20021,23712,974,976,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,9.0,11,11,0.0,ericsson,Marcus,Ericsson,02-09-1990,Swedish,sauber,Sauber,Swiss,18,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20022,23713,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,10.0,12,12,0.0,gasly,Pierre,Gasly,07-02-1996,French,toro_rosso,Toro Rosso,Italian,17,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20027,23714,974,976,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,20.0,13,13,0.0,kevin_magnussen,Kevin,Magnussen,05-10-1992,Danish,haas,Haas F1 Team,American,15,51,Finished,,Baku,Azerbaijan,40.3725,49.8533
20028,23715,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,77.0,14,R,0.0,bottas,Valtteri,Bottas,28-08-1989,Finnish,mercedes,Mercedes,German,3,48,Puncture,,Baku,Azerbaijan,40.3725,49.8533
20031,23716,974,976,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,8.0,15,R,0.0,grosjean,Romain,Grosjean,17-04-1986,French,haas,Haas F1 Team,American,20,42,Accident,,Baku,Azerbaijan,40.3725,49.8533
20036,23717,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,33.0,16,R,0.0,max_verstappen,Max,Verstappen,30-09-1997,Dutch,red_bull,Red Bull,Austrian,5,39,Collision,,Baku,Azerbaijan,40.3725,49.8533
20039,23718,974,984,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,3.0,17,R,0.0,ricciardo,Daniel,Ricciardo,01-07-1989,Australian,red_bull,Red Bull,Austrian,4,39,Collision,,Baku,Azerbaijan,40.3725,49.8533
20041,23719,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,27.0,18,R,0.0,hulkenberg,Nico,Hülkenberg,19-08-1987,German,renault,Renault,French,14,10,Accident,,Baku,Azerbaijan,40.3725,49.8533
20045,23720,974,978,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,31.0,19,R,0.0,ocon,Esteban,Ocon,17-09-1996,French,force_india,Force India,Indian,7,0,Collision,,Baku,Azerbaijan,40.3725,49.8533
20047,23721,974,974,2018,4,Azerbaijan Grand Prix,29-04-2018,BAK,Baku City Circuit,35.0,20,R,0.0,sirotkin,Sergey,Sirotkin,27-08-1995,Russian,williams,Williams,British,11,0,Collision,,Baku,Azerbaijan,40.3725,49.8533
